,,,,
1,reviewer_hash,project_hash,commit,project_url
128,f122cffce29f7a2128bd16222f635ad774f3c8a6,07105ce3a1acce80a02db63e7d9ff945f5be7fc0,775750d,https://github.com/Chewye/zoomcamp
129,f122cffce29f7a2128bd16222f635ad774f3c8a6,ea4af6af64c29a8b20d2ae4d8faffb97a3535d26,3b1c1dc,https://github.com/mayankdubey1996/flight_fare_prediction
130,f122cffce29f7a2128bd16222f635ad774f3c8a6,3196fdabf8908c0b88628b2aa92f4699208ff856,93dd253,https://github.com/Emekadavid/bike-rentals
131,b5f174e696e77537bd30792faed4c7422701a01a,95e0ab7f1529b32aaa60fca9dcbadbd772556a2b,d8ca0ba,https://github.com/moro23/ml_price_prediction_project
132,b5f174e696e77537bd30792faed4c7422701a01a,6df1016732c8b58b80d19dc280aa5997b7157d00,5ccf25b,https://github.com/intelMT/ML-Engineering-Camp/tree/main/MidtermProject
133,b5f174e696e77537bd30792faed4c7422701a01a,ea88105580bfde6326accf75781f000b532d6876,259191d,https://github.com/davidcolton/mlzoomcamp-midterm-project
134,3cf77b8d03202861f0aaa6c52749592799e67262,674e865cdc73de66e1a6d2f189e92dad9014475b,bf28fb1,https://github.com/alejomaar/Machine-Learning-Zoomcamp/tree/main/Midterm_proyect
135,3cf77b8d03202861f0aaa6c52749592799e67262,120062bb860e153a6e684e5576d21f4d272b7674,cd15b3c,https://github.com/ElenaNKn/ml-zoomcamp-solutions/tree/master/midterm_project_binary_classification
136,3cf77b8d03202861f0aaa6c52749592799e67262,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,ab26303,https://github.com/dheerajkarra/ML_Engineering/tree/main/Mid_Project
137,20daca65a03ff75dfb6ca0ced289f6d2188a0ecb,44c1ccda0a7fe55c964e8937a892208b6d680e11,32a283e,https://github.com/SimonIlishaev/ml-zoomcamp-hw/tree/master/nlp_classic
138,20daca65a03ff75dfb6ca0ced289f6d2188a0ecb,45ee6f7c40e3e326f8c309258b0bfff4469e7a93,21c889f,https://github.com/PatrickCmd/mlzoomcamp/tree/main/course-zoomcamp/mid-term-project
139,20daca65a03ff75dfb6ca0ced289f6d2188a0ecb,29476c043a8da0fc76e0fa73c1c0d18cf7dff75f,9ccc142,https://github.com/moizali-dev/MusicClassificationModel
140,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,96ad2c20158aa675c9f1daa625830ea109d92ee3,37d16b1,https://github.com/Ubinazhip/house_price
141,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,954b032d1e43c3cae4944317ff0bc6817c5f159b,d242cbc,https://github.com/Avisprof/ML_Zoomcamp_Midterm_Project
142,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,fbd7c94e3b9ad8a87aeac6839d98fb1de8e53a6e,9223b7d,https://github.com/sotoblanco/BTC_Price_Prediction
143,b3468de5440c060a4201f665165087c5278dd730,da5bfaadf301fe44219642cac14e2c0813b06314,3512c7b,https://github.com/Dmitrovich-Ivan/course-zoomcamp-homework/tree/main/midterm-project
144,b3468de5440c060a4201f665165087c5278dd730,5ed918eceb0e60104e07aa70e2fb207f790a52fc,adbdaf8,https://github.com/sanjivch/student-performance-with-alcohol
145,b3468de5440c060a4201f665165087c5278dd730,4bef7e8728d55ceb04294aaf8bdb67de094afbee,581932c,https://github.com/breedish/bWwyMDIy/tree/main/midterm
146,295d96a86e067c17db3f699589f61a932be2e473,06b16e0364f2b4b88f72c9d9f5518b7475a8f3b3,2ac07d2,https://github.com/AZaretskaya/ml-zoomcamp-homeworks/tree/main/midterm_project
147,295d96a86e067c17db3f699589f61a932be2e473,3beb999f136c5ed491ca5933b67ca128d2dc8479,7fcf78a,https://github.com/jvscursulim/mlzoom2022_midterm_project
148,295d96a86e067c17db3f699589f61a932be2e473,1ded918376ab51d806d6236c6e37f68b407e88ee,9d6f25b,https://github.com/AsMoh/MLZoompcamp-Midterm-Project.git
149,3da4c031d7f3d90675f5f87b6ec826d0962ca4f0,3eab9ed02daa401f58006c5738a02bc652942dad,6666497,https://github.com/nirmadevi7/zoomcamp_homework/tree/main/MIDTERM_PROJECT
150,3da4c031d7f3d90675f5f87b6ec826d0962ca4f0,d27453bed4d12a51f3dae28c325c4c60e5e47e11,2c9b4b1,https://github.com/adamorad/midtermproject/tree/main
