,,,,
1,reviewer_hash,project_hash,commit,project_url
88,fddccf2a8ccfda2b7aee869f136d71a226dbcfe8,19e6cbf80b2e1dd0491a3a1f43a65de4cd8bbd14,eb9122c,https://github.com/zwe-htet-paing/Bitcoin_investment_Decision
89,f950b9bb69e4939057ece31e238370bce8fba893,a53b0df29ecec5fbdb5d10f820a274273de42cb1,29efbe6,https://github.com/DevJadhav/ml-zoomcamp/tree/main/07-midterm_project
90,f950b9bb69e4939057ece31e238370bce8fba893,016b1bd5303414b66af6da18d36337d69277307a,a90169c,https://github.com/sanchis135/MLZoomcamp2023/tree/main/Midterm_project
91,f950b9bb69e4939057ece31e238370bce8fba893,37370ffbd7b57b95a5f22e2b6415db076373a592,14a5b44,https://github.com/AlexThePy/Midterm-Project-MLZoomcamp
92,760bbbf0af3ce580f2327b3b7a8d8a1b32bb8624,4e442b908e56723b32b5228e409d53dbf1f30c3c,1d5e2c4,https://github.com/mleiwe/Ml-ZoomCamp_CancerMidTerm
93,760bbbf0af3ce580f2327b3b7a8d8a1b32bb8624,db6805aeb6ba5916aba5ec7e9f3347e7276dfc9a,941445f,https://github.com/Data4everyone/ml-zoomcamp/tree/Principal
94,760bbbf0af3ce580f2327b3b7a8d8a1b32bb8624,2c420bb38fd04aed75eab056ba2453832b74a4cb,068097f,https://github.com/anudeepvanjavakam1/churn_prediction
95,2656fe31b339288ac8ab955afb68c99c7c7ff411,f5466abe6fdbe08617b712e2a49e8f7493879528,0633c06,https://github.com/edcalderin/Medical-Insurance-Charge-prediction
96,2656fe31b339288ac8ab955afb68c99c7c7ff411,616ded2c48cbf861dc9a4bb2d221230f11317398,c0f4e35,https://github.com/doubledare704/ml-zoomcamp-hw/tree/main/homework_src/Midterm_Project
97,2656fe31b339288ac8ab955afb68c99c7c7ff411,64f972acfe13c7c073a85864fd0d2476bf56d77c,16cdd41,https://github.com/MokarbeenAnsari/machine-learning-zoomcamp/tree/main/Week_07/mid_term_project
98,9d48ca7d91bc5de968f169fa6d4d9ad536aeea85,cc29c38023c01458b33d1fa6f99a1ad98d730b0b,1234567,https://github.com/hani-yasser/midterm_project_ml_zoomcamp/tree/main
99,9d48ca7d91bc5de968f169fa6d4d9ad536aeea85,4fa24a804001c376f26521f796f2192a18721270,bed0f05,https://github.com/athularr/MLZC_Midterm_Project.git
100,9d48ca7d91bc5de968f169fa6d4d9ad536aeea85,d061a359b5ccbabb299a56bec51ed2af5d8a4c5f,7a31c7a,https://github.com/wongcheefah/mlzoomcamp_midterm
101,f1b3f624152ae52ef242e7111d4587a9fd94d96b,8f502f02f174a21026881da130d0e571e2296c06,ab77292,https://github.com/ovlasenko-ellation/mid_term_project_mlzoomcamp/tree/main
102,f1b3f624152ae52ef242e7111d4587a9fd94d96b,e1233115b7ee7a18f4e060635182205f4481b6e3,24ccf6e,https://github.com/passat05/Retail-data-analysis
103,f1b3f624152ae52ef242e7111d4587a9fd94d96b,47ddfd2856966342ecd86be365fe8db3e7f1d3a2,ad7513b,https://github.com/anandaiml19/MLZOOMCAM_MIDTERM_PROJECT
104,27d1aa30829dbf0b0320df0a3bb95af2cc736c59,7c696d46f19fe16e1023073a6cfc3f10c99336bc,b5b506f,https://github.com/rmnchopra91/ml-zoomcamp/tree/main/homework/2023/07-Project
105,27d1aa30829dbf0b0320df0a3bb95af2cc736c59,c2774b0409567e1bdee255d915477abe612692ff,abab353,https://github.com/Felikin/Software-Defects-Detection-XGBoost
106,27d1aa30829dbf0b0320df0a3bb95af2cc736c59,d6f9740ef635451f5304a087922cc45dca75217b,33e6156,https://github.com/ZackyWasTaken/MLCampMidterm
107,fce100d1c5f09bfb1d206208f2f2b522e5cf5030,97786e070a88c46042cf7941b7e453c368afb512,bdd4272,https://github.com/kontorovskaya/mlzoomcamp/tree/main/midterm-project
108,fce100d1c5f09bfb1d206208f2f2b522e5cf5030,6e9fdac535d86c748bb5870a31a42ad90506da34,a08a53e,https://github.com/dencan06/mlzoomcamp/tree/main/midterm
109,fce100d1c5f09bfb1d206208f2f2b522e5cf5030,52ccf2a0d031d6615c83980008d5ec24bf944c16,0e6111a,https://github.com/desenfirman/machine-learning-zoomcamp/tree/0e6111a/.__MIDTERM__
110,81c0d1e56c04e5ef2aa5d2fd4267b6f3c3417bb7,7bce08e1499843a37200e8a45d20510bf8f3e289,2b8ad21,https://github.com/rassel25/Parkinson-Disease-Detection
111,81c0d1e56c04e5ef2aa5d2fd4267b6f3c3417bb7,e1a1453be2f259bc328b09856ff1de559eec7ff8,f17f0bb,https://github.com/ozgeozge/heart-failure-prediction
112,81c0d1e56c04e5ef2aa5d2fd4267b6f3c3417bb7,5df206bd50fc20ab82edca3da06987e34b88be33,94678c8,https://github.com/kahramanmurat/ml-zoomcamp-capstone-1
113,68eb14ca66e56280802132660cda1ac5d1cacdad,5fe82aa16c305151af76019122d0087fe807dff8,ee1446d,https://github.com/KdrDrn/mlzoomcamp_midterm_project.git
114,68eb14ca66e56280802132660cda1ac5d1cacdad,7e00262b209df2a9f76169658f4912d4370f0e79,7f139d5,https://github.com/JCGutierrezConcha/Predict-Frogs-Presence-Using-Climate-Data.git
115,68eb14ca66e56280802132660cda1ac5d1cacdad,405db5ed7800f2596721192c5ca887daa220ac1c,61bd26d,https://github.com/alaabensaid/ml/blob/main/Projet1.ipynb
116,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,2656fe31b339288ac8ab955afb68c99c7c7ff411,5e394af,https://github.com/danietakeshi/ml-zoomcamp-project-1
117,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,df270c62c5ad584a23841a9d0946455117aa87b9,91247d8,https://github.com/AlixPaulino/ML_ZOOMCAMP_MID_PROJECT
118,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,44eb14d953985bbdb7ef4f1541cd4fbb4dd9e382,f1bce21,https://github.com/lokicik/midterm_project_ml_zoomcamp
119,d42084a2273039f71890592c91c91b26bd02aaba,128d3974d88a758a473419e2e8b3f6356ad26c7a,93a5f07,https://github.com/espettia/ml-zoomcamp-notes/tree/main/midterm_project/diabetes
120,d42084a2273039f71890592c91c91b26bd02aaba,1b54830afd40721ec9e0e4c981d8f571d00f4efd,5fadaa7,https://github.com/kmajeed/mlzoomcamp_diabetes_prediction
121,d42084a2273039f71890592c91c91b26bd02aaba,762106fceeb1655f2ba6f33337851ccdd6b3bbdc,ad2bbd0,https://github.com/kkqingg/MLZOOMCAMP
122,004881756eb93e940176bc02b086156c0c81f62f,37370ffbd7b57b95a5f22e2b6415db076373a592,14a5b44,https://github.com/AlexThePy/Midterm-Project-MLZoomcamp
