,,,
1,reviewer_hash,project_hash,project_url
156,fe4b30988b7f7e340d1ddef147db2c4e6729727e,6f45e7db1acec059a724daf560cb31b9215ae0f5,https://github.com/BhuiyanMH/bixi-ride-duration-prediction
157,fe4b30988b7f7e340d1ddef147db2c4e6729727e,b5674d8276208c9f2cdfc9d3511ab5132b5373da,https://github.com/dr563105/mlops-project-grocery-sales
158,8f25870b2571cfd073f0f23cea43d90f33363a52,dc914e2f3f2eb2b5d8e9c3357a5e919dcd35fc3b,https://github.com/zioalex/mlops-capstone-project
159,8f25870b2571cfd073f0f23cea43d90f33363a52,abd4d09bc373cea987b9937dd0bc00d0b3e28330,https://github.com/rgareev/mlops-openfoodfacts
160,8f25870b2571cfd073f0f23cea43d90f33363a52,3875740ac562e5e024bbc973475ea85ff783f0a5,https://github.com/AntonisCSt/Mlops_project_semicon/tree/main
161,dc95eb9ead7fca6702694721d58c3b77bacf527f,3875740ac562e5e024bbc973475ea85ff783f0a5,https://github.com/AntonisCSt/Mlops_project_semicon/tree/main
162,dc95eb9ead7fca6702694721d58c3b77bacf527f,dc914e2f3f2eb2b5d8e9c3357a5e919dcd35fc3b,https://github.com/zioalex/mlops-capstone-project
163,dc95eb9ead7fca6702694721d58c3b77bacf527f,7c3d11ab23d05cb6aa64af4301e095f8e0173dc3,https://github.com/EphraimX/mlops-zoomcamp-capstone-project
164,71ec3a48508135b67ed2daec5ac8356d3584937b,e3ee0e513e42a06ec78b095ba4ec55f2ec0ed74c,https://github.com/bryskulov/mlops-house-prices
165,71ec3a48508135b67ed2daec5ac8356d3584937b,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,https://github.com/dheerajkarra/MLOps_Zoomcamp/tree/main/Project
166,71ec3a48508135b67ed2daec5ac8356d3584937b,2cf05ec94c46c2bf01217b7a9c298aed0490b767,https://github.com/eeeds/employees-attrition-mlops
167,b5674d8276208c9f2cdfc9d3511ab5132b5373da,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,https://github.com/dheerajkarra/MLOps_Zoomcamp/tree/main/Project
168,b5674d8276208c9f2cdfc9d3511ab5132b5373da,51bc87523d6349ffbb19e1b3307d9aaef940ca0c,https://github.com/Nerdward/Mlops_project
